,0,1,2,3,4,5,6,7,8,9
171,SSTR4,0.8579003215559948,0.6163459807289904,0.6715386855736375,35.64410810810811,27.8299185456692,38.639102040816326,31.6853090507675,36.71383999999999,31.77921641536178
172,SSTR5,0.6315633130075731,0.5964631441568423,0.1862125752249859,22.755324324324324,9.557020156575591,23.877112244897962,11.328870818312538,21.775690000000004,10.847983405863967
173,TACR1,0.010070645139943192,0.007971947606602735,0.9326105465885545,319.655945945946,82.71288683932131,279.10320408163267,75.34703627893785,278.15173,81.7737598854125
174,TACR2,0.9442085925246638,0.3200862584975417,0.21419989337184892,47.804216216216226,30.06660684720844,53.78476530612244,31.107352027770098,48.22556999999999,31.34242803780683
175,TACR3,0.9376854813589406,0.11192298023508374,0.023400946648425187,60.86616216216218,20.42873185003735,67.2757551020408,20.6701575653588,60.55507999999999,20.51131563097794
176,TBXA2R,0.45241220050640685,0.39480660710606696,0.8602777125517291,32.5474054054054,14.961591614746649,34.785816326530615,12.887603652542994,34.4674,12.403679145318133
177,THRA,0.8072005166635873,0.5139602919424391,0.6212425114954305,48.29921621621622,19.209223164977267,50.950357142857136,21.421713842834464,49.36098,23.471936755189162
178,THRB,0.16656712573986962,0.12947993048205894,0.8588011473889533,651.1620810810812,85.93018091777182,676.5311836734694,85.39126135216179,679.0273599999999,109.10125120817997
179,TRHR,0.5763571228851478,0.46342377292481785,0.8557098105105518,56.179432432432435,29.6226385894672,51.86338775510203,30.40499783052345,52.68949,33.03013681336939
180,TRPV1,0.9507227113330683,0.1796557781324937,0.08349709540803307,113.1041891891892,27.255727845163356,120.41151020408161,28.0933338825717,113.43807000000001,28.025124251376656
181,TSHB,0.8217840949608441,0.4778367648888807,0.5316120528560399,30.855135135135143,8.525675232550658,32.12521428571429,9.413449312780399,31.267570000000006,9.73987111234538
182,TSHR,0.7968890268383783,0.5484935193871519,0.6251872861255156,285.54564864864864,96.63280860940255,296.0242857142858,86.80445737720514,289.9897,85.8624897395248
183,TSPO,0.6318950713240865,0.873470612890314,0.3791465313423982,33.54102702702701,25.45308690086633,32.778704081632654,24.23760642784695,35.889160000000004,25.144734766038
184,UTS2R,0.3296512553771337,0.7781022212687847,0.327352592994677,0.6288108108108108,1.5599504815050995,0.8301836734693878,4.197709074777352,0.40373999999999993,1.014502031737739
185,VIPR1,0.8431993677077632,0.5704818113961581,0.3083087871331698,153.084027027027,33.72033006594132,157.09445918367345,37.18996105193244,151.70453,36.68533246583844
186,VIPR2,0.9682130484377066,0.1460895073395077,0.0549086254647103,79.28094594594594,16.839475354454905,83.11794897959183,12.000153622632693,79.39985,14.781308542463346
